instrument_id,type,masked_identifier,issuing_bank
P05961,card,****4163,AXIS
P05962,wallet,upi_866652,ICICI
P05963,wallet,upi_158825,KOTAK
P05964,wallet,upi_837316,SBI
P05965,upi,upi_167141,AXIS
P05966,upi,upi_519641,AXIS
P05967,card,****7478,ICICI
P05968,upi,upi_760749,ICICI
P05969,wallet,upi_247455,KOTAK
P05970,upi,upi_310198,HDFC
P05971,card,****2103,ICICI
P05972,card,****1443,HDFC
P05973,wallet,upi_808721,KOTAK
P05974,upi,upi_627831,SBI
P05975,card,****7352,SBI
P05976,wallet,upi_313427,ICICI
P05977,card,****7928,AXIS
P05978,wallet,upi_704249,AXIS
P05979,card,****9347,ICICI
P05980,wallet,upi_666500,KOTAK
P05981,upi,upi_622993,HDFC
P05982,wallet,upi_316893,AXIS
P05983,card,****6497,SBI
P05984,wallet,upi_399934,AXIS
P05985,wallet,upi_239545,HDFC
P05986,wallet,upi_488467,AXIS
P05987,upi,upi_695863,HDFC
P05988,card,****4076,ICICI
P05989,upi,upi_751828,SBI
P05990,card,****4525,SBI
P05991,card,****1014,HDFC
P05992,card,****6436,SBI
P05993,upi,upi_215054,AXIS
P05994,upi,upi_925316,KOTAK
P05995,wallet,upi_824485,HDFC
P05996,wallet,upi_151157,ICICI
P05997,wallet,upi_869390,KOTAK
P05998,wallet,upi_769958,HDFC
P05999,upi,upi_367681,HDFC
P06000,card,****5617,HDFC
P06001,upi,upi_353745,HDFC
P06002,upi,upi_525372,AXIS
P06003,wallet,upi_456442,HDFC
P06004,wallet,upi_323951,SBI
P06005,card,****9559,HDFC
P06006,upi,upi_640070,ICICI
P06007,upi,upi_425367,AXIS
P06008,upi,upi_469375,KOTAK
P06009,card,****4229,HDFC
P06010,wallet,upi_770209,HDFC
P06011,card,****7607,KOTAK
P06012,upi,upi_499961,SBI
P06013,upi,upi_215332,AXIS
P06014,upi,upi_675578,SBI
P06015,card,****2494,KOTAK
P06016,card,****3535,AXIS
P06017,wallet,upi_207696,AXIS
P06018,wallet,upi_652720,KOTAK
P06019,wallet,upi_837446,ICICI
P06020,upi,upi_835813,HDFC
P06021,upi,upi_197946,HDFC
P06022,upi,upi_641020,AXIS
P06023,upi,upi_937637,KOTAK
P06024,upi,upi_218303,HDFC
P06025,wallet,upi_699037,AXIS
P06026,upi,upi_559843,SBI
P06027,wallet,upi_871587,KOTAK
P06028,card,****4263,ICICI
P06029,upi,upi_168863,AXIS
P06030,card,****6256,HDFC
P06031,upi,upi_662361,ICICI
P06032,upi,upi_298800,SBI
P06033,upi,upi_774888,KOTAK
P06034,card,****6697,AXIS
P06035,upi,upi_561092,ICICI
P06036,wallet,upi_487572,ICICI
P06037,upi,upi_351045,ICICI
P06038,wallet,upi_788005,KOTAK
P06039,wallet,upi_271016,SBI
P06040,card,****7355,AXIS
P06041,wallet,upi_248925,HDFC
P06042,upi,upi_914509,AXIS
P06043,upi,upi_686739,HDFC
P06044,card,****6410,KOTAK
P06045,upi,upi_545982,AXIS
P06046,wallet,upi_608430,KOTAK
P06047,card,****1070,ICICI
P06048,card,****3484,KOTAK
P06049,upi,upi_314442,ICICI
P06050,upi,upi_287453,AXIS
P06051,upi,upi_550885,KOTAK
P06052,wallet,upi_950519,ICICI
P06053,upi,upi_432037,HDFC
P06054,wallet,upi_488995,HDFC
P06055,card,****6241,ICICI
P06056,wallet,upi_488619,SBI
P06057,upi,upi_211668,ICICI
P06058,card,****9918,AXIS
P06059,card,****1125,KOTAK
P06060,wallet,upi_594824,ICICI
P06061,wallet,upi_983289,HDFC
P06062,wallet,upi_578863,ICICI
P06063,wallet,upi_849757,ICICI
P06064,upi,upi_931896,AXIS
P06065,upi,upi_578025,HDFC
P06066,card,****9212,SBI
P06067,card,****6227,ICICI
P06068,wallet,upi_868069,AXIS
P06069,wallet,upi_628434,AXIS
P06070,card,****1017,KOTAK
P06071,card,****1141,AXIS
P06072,card,****3399,HDFC
P06073,card,****3319,SBI
P06074,card,****4169,SBI
P06075,wallet,upi_404367,AXIS
P06076,card,****1849,SBI
P06077,wallet,upi_790641,AXIS
P06078,wallet,upi_794382,AXIS
P06079,upi,upi_198498,KOTAK
P06080,wallet,upi_547944,HDFC
P06081,wallet,upi_707779,KOTAK
P06082,wallet,upi_597797,HDFC
P06083,upi,upi_482483,KOTAK
P06084,upi,upi_466862,AXIS
P06085,upi,upi_907052,AXIS
P06086,upi,upi_410373,HDFC
P06087,wallet,upi_739002,AXIS
P06088,wallet,upi_996212,ICICI
P06089,card,****5711,SBI
P06090,card,****1286,KOTAK
P06091,wallet,upi_484455,ICICI
P06092,card,****5612,ICICI
P06093,wallet,upi_498314,SBI
P06094,card,****8518,KOTAK
P06095,card,****3986,ICICI
P06096,card,****2244,SBI
P06097,card,****1217,AXIS
P06098,card,****6928,SBI
P06099,upi,upi_804393,ICICI
P06100,upi,upi_152500,HDFC
P06101,upi,upi_616782,KOTAK
P06102,card,****2353,SBI
P06103,card,****2575,HDFC
P06104,card,****7503,ICICI
P06105,upi,upi_109346,HDFC
P06106,wallet,upi_134284,ICICI
P06107,upi,upi_465585,KOTAK
P06108,wallet,upi_852634,ICICI
P06109,wallet,upi_374364,AXIS
P06110,upi,upi_726915,AXIS
P06111,wallet,upi_995369,ICICI
P06112,card,****6220,SBI
P06113,wallet,upi_624700,ICICI
P06114,upi,upi_615895,HDFC
P06115,wallet,upi_295969,HDFC
P06116,upi,upi_698165,AXIS
P06117,upi,upi_697829,HDFC
P06118,upi,upi_503076,ICICI
P06119,wallet,upi_629905,AXIS
P06120,wallet,upi_506153,SBI
P06121,wallet,upi_972157,ICICI
P06122,card,****1375,ICICI
P06123,card,****9107,ICICI
P06124,wallet,upi_527471,AXIS
P06125,upi,upi_253357,KOTAK
P06126,card,****6085,AXIS
P06127,wallet,upi_449251,SBI
P06128,wallet,upi_274531,AXIS
P06129,wallet,upi_234779,SBI
P06130,card,****1645,HDFC
P06131,wallet,upi_870323,ICICI
P06132,card,****9947,AXIS
P06133,wallet,upi_152040,HDFC
P06134,upi,upi_798917,AXIS
P06135,card,****6236,HDFC
P06136,wallet,upi_125257,KOTAK
P06137,upi,upi_393395,ICICI
P06138,card,****9118,HDFC
P06139,upi,upi_783359,ICICI
P06140,wallet,upi_159789,ICICI
P06141,card,****6247,AXIS
P06142,wallet,upi_327614,AXIS
P06143,wallet,upi_847391,ICICI
P06144,card,****2464,HDFC
P06145,card,****1617,KOTAK
P06146,card,****9623,KOTAK
P06147,wallet,upi_346201,HDFC
P06148,wallet,upi_564904,KOTAK
P06149,card,****1058,SBI
P06150,wallet,upi_147033,ICICI
P06151,wallet,upi_774965,ICICI
P06152,upi,upi_832975,SBI
P06153,card,****6490,KOTAK
P06154,wallet,upi_892721,ICICI
P06155,wallet,upi_816117,HDFC
P06156,wallet,upi_875521,ICICI
P06157,card,****5300,ICICI
P06158,wallet,upi_565024,AXIS
P06159,upi,upi_192820,ICICI
P06160,upi,upi_513042,ICICI
P06161,wallet,upi_773916,HDFC
P06162,wallet,upi_927189,HDFC
P06163,card,****3246,AXIS
P06164,wallet,upi_170023,SBI
P06165,wallet,upi_417823,AXIS
P06166,wallet,upi_368891,AXIS
P06167,card,****6693,ICICI
P06168,card,****2446,HDFC
P06169,upi,upi_813955,KOTAK
P06170,card,****5006,HDFC
P06171,wallet,upi_553666,AXIS
P06172,card,****8337,KOTAK
P06173,wallet,upi_404313,ICICI
P06174,card,****3044,SBI
P06175,card,****7917,KOTAK
P06176,card,****8772,AXIS
P06177,wallet,upi_473270,HDFC
P06178,wallet,upi_208890,AXIS
P06179,upi,upi_547889,AXIS
P06180,wallet,upi_203068,KOTAK
P06181,upi,upi_601970,AXIS
P06182,card,****9696,KOTAK
P06183,card,****7703,ICICI
P06184,upi,upi_671208,KOTAK
P06185,wallet,upi_799157,SBI
P06186,card,****2438,AXIS
P06187,wallet,upi_269308,AXIS
P06188,upi,upi_280247,KOTAK
P06189,card,****4015,AXIS
P06190,upi,upi_556110,AXIS
P06191,wallet,upi_971159,KOTAK
P06192,card,****4190,AXIS
P06193,wallet,upi_516370,HDFC
P06194,upi,upi_956710,SBI
P06195,card,****4068,KOTAK
P06196,wallet,upi_731480,KOTAK
P06197,wallet,upi_100708,AXIS
P06198,upi,upi_708992,KOTAK
P06199,card,****6209,KOTAK
P06200,wallet,upi_211329,ICICI
P06201,upi,upi_457982,KOTAK
P06202,upi,upi_603601,AXIS
P06203,card,****8107,SBI
P06204,wallet,upi_976552,AXIS
P06205,upi,upi_410783,HDFC
P06206,wallet,upi_979340,ICICI
P06207,wallet,upi_487299,KOTAK
P06208,card,****6195,HDFC
P06209,card,****5766,HDFC
P06210,upi,upi_214672,AXIS
P06211,upi,upi_606300,KOTAK
P06212,wallet,upi_297626,KOTAK
P06213,card,****3278,KOTAK
P06214,upi,upi_515741,SBI
P06215,card,****9755,KOTAK
P06216,upi,upi_184178,HDFC
P06217,upi,upi_651112,AXIS
P06218,card,****1918,SBI
P06219,card,****1071,KOTAK
P06220,card,****5290,SBI
P06221,wallet,upi_838203,ICICI
P06222,wallet,upi_568929,KOTAK
P06223,upi,upi_466562,AXIS
P06224,card,****4816,HDFC
P06225,card,****4214,HDFC
P06226,card,****2665,ICICI
P06227,upi,upi_764398,HDFC
P06228,card,****9309,AXIS
P06229,wallet,upi_137883,AXIS
P06230,upi,upi_279217,KOTAK
P06231,card,****7578,KOTAK
P06232,upi,upi_256484,ICICI
P06233,card,****4720,ICICI
P06234,upi,upi_734103,ICICI
P06235,card,****1256,AXIS
P06236,card,****1685,HDFC
P06237,upi,upi_769975,ICICI
P06238,card,****3229,SBI
P06239,card,****7306,AXIS
P06240,card,****5252,KOTAK
P06241,upi,upi_481136,ICICI
P06242,upi,upi_931106,SBI
P06243,card,****6351,AXIS
P06244,wallet,upi_196491,SBI
P06245,upi,upi_510022,KOTAK
P06246,upi,upi_527826,AXIS
P06247,upi,upi_152113,AXIS
P06248,wallet,upi_616892,ICICI
P06249,upi,upi_777318,SBI
P06250,upi,upi_490780,ICICI
P06251,upi,upi_446351,HDFC
P06252,upi,upi_499315,AXIS
P06253,wallet,upi_662518,AXIS
P06254,upi,upi_639086,ICICI
P06255,wallet,upi_883850,SBI
P06256,wallet,upi_307931,SBI
P06257,wallet,upi_877424,ICICI
P06258,wallet,upi_470329,KOTAK
P06259,upi,upi_760583,ICICI
P06260,upi,upi_972546,AXIS
P06261,card,****8113,AXIS
P06262,upi,upi_642727,SBI
P06263,card,****3527,HDFC
P06264,wallet,upi_950818,AXIS
P06265,upi,upi_482644,KOTAK
P06266,upi,upi_104797,KOTAK
P06267,wallet,upi_404850,ICICI
P06268,card,****7693,KOTAK
P06269,wallet,upi_329054,SBI
P06270,upi,upi_355700,AXIS
P06271,wallet,upi_824050,SBI
P06272,wallet,upi_133212,SBI
P06273,card,****6006,SBI
P06274,card,****6917,HDFC
P06275,wallet,upi_283362,KOTAK
P06276,upi,upi_520366,AXIS
P06277,card,****1134,HDFC
P06278,upi,upi_306646,SBI
P06279,card,****4213,KOTAK
P06280,card,****8658,AXIS
P06281,card,****9028,ICICI
P06282,wallet,upi_430020,SBI
P06283,wallet,upi_926769,SBI
P06284,wallet,upi_759434,HDFC
P06285,card,****1468,HDFC
P06286,upi,upi_244396,SBI
P06287,wallet,upi_468222,HDFC
P06288,upi,upi_140319,ICICI
P06289,wallet,upi_831069,HDFC
P06290,upi,upi_460182,HDFC
P06291,wallet,upi_293977,KOTAK
P06292,card,****6106,ICICI
P06293,upi,upi_338001,HDFC
P06294,card,****8602,KOTAK
P06295,upi,upi_909268,ICICI
P06296,card,****9052,KOTAK
P06297,upi,upi_297227,HDFC
P06298,wallet,upi_860095,HDFC
P06299,card,****3330,ICICI
P06300,wallet,upi_469720,KOTAK
P06301,card,****5501,ICICI
P06302,upi,upi_475358,ICICI
P06303,upi,upi_956807,SBI
P06304,card,****8112,AXIS
P06305,card,****6635,HDFC
P06306,wallet,upi_153595,KOTAK
P06307,upi,upi_619999,ICICI
P06308,wallet,upi_301786,KOTAK
P06309,wallet,upi_809778,SBI
P06310,upi,upi_406766,SBI
P06311,card,****5252,AXIS
P06312,card,****2324,KOTAK
P06313,card,****6311,HDFC
P06314,card,****8809,SBI
P06315,upi,upi_969056,SBI
P06316,upi,upi_892512,ICICI
P06317,wallet,upi_575797,HDFC
P06318,upi,upi_242304,AXIS
P06319,card,****9909,HDFC
P06320,upi,upi_577760,ICICI
P06321,card,****8246,SBI
P06322,upi,upi_200105,ICICI
P06323,card,****6201,AXIS
P06324,upi,upi_543734,ICICI
P06325,upi,upi_369828,HDFC
P06326,card,****7951,HDFC
P06327,wallet,upi_370048,KOTAK
P06328,card,****9374,AXIS
P06329,upi,upi_267545,HDFC
P06330,wallet,upi_751623,HDFC
P06331,upi,upi_698757,ICICI
P06332,card,****8069,ICICI
P06333,card,****4848,KOTAK
P06334,wallet,upi_452349,HDFC
P06335,upi,upi_880907,AXIS
P06336,card,****6091,SBI
P06337,card,****6405,KOTAK
P06338,wallet,upi_666076,ICICI
P06339,card,****7861,AXIS
P06340,card,****2637,ICICI
P06341,card,****5594,ICICI
P06342,wallet,upi_683064,KOTAK
P06343,card,****6055,KOTAK
P06344,upi,upi_991508,HDFC
P06345,wallet,upi_405924,ICICI
P06346,card,****3379,SBI
P06347,wallet,upi_955543,ICICI
P06348,upi,upi_412244,SBI
P06349,card,****3371,KOTAK
P06350,card,****4891,HDFC
P06351,card,****5183,ICICI
P06352,upi,upi_479387,SBI
P06353,upi,upi_496987,AXIS
P06354,card,****2047,HDFC
P06355,wallet,upi_447325,SBI
P06356,wallet,upi_125462,SBI
P06357,wallet,upi_371330,ICICI
P06358,card,****9541,ICICI
P06359,wallet,upi_413686,ICICI
P06360,upi,upi_744913,SBI
P06361,card,****2385,HDFC
P06362,wallet,upi_784902,ICICI
P06363,wallet,upi_713685,AXIS
P06364,upi,upi_224468,HDFC
P06365,upi,upi_116567,AXIS
P06366,card,****2879,AXIS
P06367,wallet,upi_232652,AXIS
P06368,upi,upi_948190,HDFC
P06369,upi,upi_324006,ICICI
P06370,wallet,upi_216961,AXIS
P06371,card,****2366,HDFC
P06372,wallet,upi_627873,AXIS
P06373,card,****3549,ICICI
P06374,card,****5033,AXIS
P06375,wallet,upi_179184,SBI
P06376,upi,upi_328412,AXIS
P06377,upi,upi_915806,AXIS
P06378,card,****1440,SBI
P06379,card,****9418,AXIS
P06380,upi,upi_101026,AXIS
P06381,wallet,upi_406202,SBI
P06382,wallet,upi_876454,KOTAK
P06383,wallet,upi_184908,SBI
P06384,card,****1925,SBI
P06385,upi,upi_433233,HDFC
P06386,card,****3909,HDFC
P06387,card,****7181,KOTAK
P06388,card,****9099,KOTAK
P06389,wallet,upi_135877,ICICI
P06390,wallet,upi_424721,SBI
P06391,card,****3786,KOTAK
P06392,upi,upi_627432,AXIS
P06393,upi,upi_898210,AXIS
P06394,card,****4895,HDFC
P06395,upi,upi_108922,KOTAK
P06396,wallet,upi_926989,ICICI
P06397,upi,upi_527910,AXIS
P06398,wallet,upi_464889,SBI
P06399,wallet,upi_172149,KOTAK
P06400,wallet,upi_858751,ICICI
P06401,card,****7946,KOTAK
P06402,wallet,upi_200934,HDFC
P06403,card,****4990,KOTAK
P06404,wallet,upi_238582,AXIS
P06405,card,****2174,HDFC
P06406,upi,upi_204992,ICICI
P06407,card,****5600,AXIS
P06408,card,****2647,KOTAK
P06409,upi,upi_267439,ICICI
P06410,card,****2614,ICICI
P06411,wallet,upi_789474,KOTAK
P06412,card,****6925,ICICI
P06413,card,****1516,KOTAK
P06414,wallet,upi_306555,HDFC
P06415,wallet,upi_505521,KOTAK
P06416,card,****7735,ICICI
P06417,upi,upi_981953,HDFC
P06418,card,****9805,KOTAK
P06419,wallet,upi_799992,HDFC
P06420,wallet,upi_835485,AXIS
P06421,card,****7232,KOTAK
P06422,card,****8632,KOTAK
P06423,wallet,upi_840746,SBI
P06424,wallet,upi_609704,AXIS
P06425,upi,upi_293134,HDFC
P06426,card,****1379,SBI
P06427,card,****2323,SBI
P06428,wallet,upi_852113,HDFC
P06429,card,****8764,HDFC
P06430,upi,upi_219684,AXIS
P06431,card,****5407,KOTAK
P06432,upi,upi_932859,HDFC
P06433,wallet,upi_803900,KOTAK
P06434,wallet,upi_436216,HDFC
P06435,card,****4550,AXIS
P06436,card,****9668,SBI
P06437,card,****2804,KOTAK
P06438,card,****5338,SBI
P06439,upi,upi_372149,SBI
P06440,upi,upi_734921,AXIS
P06441,card,****7478,SBI
P06442,upi,upi_508404,HDFC
P06443,wallet,upi_295102,AXIS
P06444,upi,upi_622732,HDFC
P06445,card,****8195,AXIS
P06446,wallet,upi_817598,HDFC
P06447,wallet,upi_891935,KOTAK
P06448,wallet,upi_535446,ICICI
P06449,upi,upi_352201,KOTAK
P06450,upi,upi_520260,HDFC
P06451,card,****7581,AXIS
P06452,upi,upi_670323,ICICI
P06453,card,****7099,SBI
P06454,upi,upi_317551,AXIS
P06455,card,****4204,KOTAK
P06456,wallet,upi_601038,SBI
P06457,card,****3717,ICICI
P06458,card,****5729,AXIS
P06459,card,****5946,SBI
P06460,upi,upi_499783,ICICI
P06461,upi,upi_544871,ICICI
P06462,wallet,upi_329021,HDFC
P06463,upi,upi_813007,HDFC
P06464,card,****8488,AXIS
P06465,card,****5885,ICICI
P06466,wallet,upi_803534,HDFC
P06467,upi,upi_294583,SBI
P06468,wallet,upi_337779,HDFC
P06469,wallet,upi_516056,KOTAK
P06470,wallet,upi_541972,ICICI
P06471,upi,upi_374655,AXIS
P06472,card,****5100,AXIS
P06473,upi,upi_495426,KOTAK
P06474,wallet,upi_506322,KOTAK
P06475,wallet,upi_606500,HDFC
P06476,card,****7183,KOTAK
P06477,wallet,upi_917270,ICICI
P06478,card,****1463,SBI
P06479,wallet,upi_330570,AXIS
P06480,wallet,upi_732659,ICICI
P06481,upi,upi_864345,ICICI
P06482,wallet,upi_983885,HDFC
P06483,upi,upi_704664,ICICI
P06484,wallet,upi_252008,KOTAK
P06485,card,****3747,AXIS
P06486,card,****7280,SBI
P06487,wallet,upi_333889,SBI
P06488,card,****1715,SBI
P06489,card,****7178,ICICI
P06490,wallet,upi_198763,HDFC
P06491,wallet,upi_573602,ICICI
P06492,card,****9414,ICICI
P06493,upi,upi_603121,HDFC
P06494,wallet,upi_301934,HDFC
P06495,card,****9789,HDFC
P06496,upi,upi_830357,KOTAK
P06497,upi,upi_783675,HDFC
P06498,upi,upi_450922,AXIS
P06499,wallet,upi_742590,KOTAK
P06500,wallet,upi_364287,KOTAK
P06501,upi,upi_398696,KOTAK
P06502,wallet,upi_570596,KOTAK
P06503,wallet,upi_159643,SBI
P06504,card,****3208,HDFC
P06505,upi,upi_230273,HDFC
P06506,upi,upi_672821,AXIS
P06507,upi,upi_537789,SBI
P06508,wallet,upi_873607,HDFC
P06509,wallet,upi_749918,KOTAK
P06510,wallet,upi_206960,HDFC
P06511,upi,upi_180708,AXIS
P06512,card,****6134,AXIS
P06513,card,****2551,AXIS
P06514,card,****2542,ICICI
P06515,wallet,upi_583391,SBI
P06516,upi,upi_570424,ICICI
P06517,wallet,upi_889886,AXIS
P06518,card,****7857,KOTAK
P06519,upi,upi_738375,AXIS
P06520,card,****8995,KOTAK
P06521,wallet,upi_174480,HDFC
P06522,wallet,upi_979944,ICICI
P06523,wallet,upi_994378,KOTAK
P06524,wallet,upi_708973,KOTAK
P06525,card,****7421,KOTAK
P06526,card,****1775,HDFC
P06527,card,****1212,AXIS
P06528,card,****7979,AXIS
P06529,upi,upi_297682,ICICI
P06530,card,****7373,ICICI
P06531,wallet,upi_303916,AXIS
P06532,card,****4966,HDFC
P06533,upi,upi_743742,KOTAK
P06534,upi,upi_380767,KOTAK
P06535,card,****1743,SBI
P06536,wallet,upi_731296,HDFC
P06537,card,****8802,ICICI
P06538,wallet,upi_474611,SBI
P06539,upi,upi_640948,SBI
P06540,wallet,upi_335832,SBI
P06541,wallet,upi_541553,ICICI
P06542,wallet,upi_726735,KOTAK
P06543,wallet,upi_895349,HDFC
P06544,card,****8894,SBI
P06545,wallet,upi_328408,KOTAK
P06546,wallet,upi_261614,ICICI
P06547,upi,upi_914948,SBI
P06548,card,****8175,SBI
P06549,card,****4018,SBI
P06550,wallet,upi_170012,SBI
P06551,upi,upi_541420,ICICI
P06552,card,****3985,ICICI
P06553,upi,upi_950497,HDFC
P06554,card,****9880,AXIS
P06555,card,****5278,SBI
P06556,upi,upi_202412,ICICI
P06557,wallet,upi_910088,KOTAK
P06558,upi,upi_433802,ICICI
P06559,card,****6143,AXIS
P06560,card,****1863,KOTAK
P06561,card,****1142,AXIS
P06562,wallet,upi_519370,KOTAK
P06563,wallet,upi_872672,SBI
P06564,wallet,upi_148382,KOTAK
P06565,upi,upi_829560,SBI
P06566,upi,upi_926550,KOTAK
P06567,wallet,upi_587392,ICICI
P06568,wallet,upi_391048,HDFC
P06569,wallet,upi_885654,KOTAK
P06570,wallet,upi_284383,HDFC
P06571,upi,upi_606939,ICICI
P06572,upi,upi_782466,HDFC
P06573,upi,upi_519912,KOTAK
P06574,card,****2090,ICICI
P06575,card,****8708,ICICI
P06576,upi,upi_574817,HDFC
P06577,upi,upi_826045,ICICI
P06578,card,****8845,ICICI
P06579,wallet,upi_408002,HDFC
P06580,wallet,upi_289015,SBI
P06581,card,****3812,ICICI
P06582,wallet,upi_992321,SBI
P06583,card,****9605,ICICI
P06584,card,****7746,ICICI
P06585,card,****4845,AXIS
P06586,upi,upi_423528,HDFC
P06587,card,****9917,HDFC
P06588,wallet,upi_929321,SBI
P06589,upi,upi_381495,ICICI
P06590,upi,upi_897734,KOTAK
P06591,upi,upi_262845,HDFC
P06592,card,****5579,ICICI
P06593,upi,upi_107678,KOTAK
P06594,upi,upi_560553,AXIS
P06595,upi,upi_835630,HDFC
P06596,card,****9433,AXIS
P06597,wallet,upi_168289,SBI
P06598,upi,upi_387272,HDFC
P06599,wallet,upi_941698,KOTAK
P06600,upi,upi_208055,SBI
P06601,upi,upi_468630,ICICI
P06602,wallet,upi_665341,KOTAK
P06603,wallet,upi_168108,ICICI
P06604,upi,upi_140822,SBI
P06605,upi,upi_971175,ICICI
P06606,upi,upi_979514,SBI
P06607,card,****1914,KOTAK
P06608,card,****7316,HDFC
P06609,wallet,upi_961729,HDFC
P06610,card,****4270,SBI
P06611,upi,upi_435046,KOTAK
P06612,upi,upi_290042,KOTAK
P06613,wallet,upi_283950,HDFC
P06614,wallet,upi_282976,ICICI
P06615,upi,upi_500798,AXIS
P06616,upi,upi_711410,AXIS
P06617,wallet,upi_281685,ICICI
P06618,wallet,upi_463828,ICICI
P06619,card,****9802,AXIS
P06620,card,****5096,HDFC
P06621,card,****9876,ICICI
P06622,wallet,upi_809683,HDFC
P06623,wallet,upi_931572,ICICI
P06624,upi,upi_232976,SBI
P06625,wallet,upi_761573,ICICI
P06626,upi,upi_102307,AXIS
P06627,upi,upi_806056,ICICI
P06628,wallet,upi_880853,ICICI
P06629,upi,upi_530033,ICICI
P06630,card,****5913,KOTAK
P06631,wallet,upi_733872,ICICI
P06632,card,****5216,ICICI
P06633,upi,upi_488945,HDFC
P06634,wallet,upi_652400,AXIS
P06635,upi,upi_742036,SBI
P06636,wallet,upi_139093,KOTAK
P06637,upi,upi_913743,SBI
P06638,upi,upi_284264,SBI
P06639,card,****3893,AXIS
P06640,wallet,upi_240038,KOTAK
P06641,upi,upi_460212,HDFC
P06642,upi,upi_382054,ICICI
P06643,upi,upi_961082,HDFC
P06644,wallet,upi_464271,ICICI
P06645,wallet,upi_764379,KOTAK
P06646,wallet,upi_491347,KOTAK
P06647,upi,upi_602901,HDFC
P06648,card,****7994,KOTAK
P06649,upi,upi_397144,SBI
P06650,card,****6287,KOTAK
P06651,card,****8705,AXIS
P06652,upi,upi_146977,SBI
P06653,upi,upi_230653,KOTAK
P06654,wallet,upi_311192,HDFC
P06655,card,****6574,SBI
P06656,card,****9333,AXIS
P06657,card,****5501,SBI
P06658,wallet,upi_865173,KOTAK
P06659,wallet,upi_521491,AXIS
P06660,wallet,upi_554702,AXIS
P06661,upi,upi_717656,KOTAK
P06662,wallet,upi_707535,SBI
P06663,upi,upi_117197,AXIS
P06664,wallet,upi_211664,AXIS
P06665,wallet,upi_994804,HDFC
P06666,upi,upi_712622,HDFC
P06667,card,****5273,KOTAK
P06668,upi,upi_186020,HDFC
P06669,card,****4520,KOTAK
P06670,upi,upi_934789,AXIS
P06671,card,****6516,AXIS
P06672,upi,upi_969551,SBI
P06673,upi,upi_553126,SBI
P06674,card,****6549,HDFC
P06675,wallet,upi_863333,KOTAK
P06676,upi,upi_120974,HDFC
P06677,upi,upi_615264,SBI
P06678,upi,upi_690322,ICICI
P06679,card,****5654,ICICI
P06680,upi,upi_740361,AXIS
P06681,wallet,upi_642242,SBI
P06682,card,****5558,SBI
P06683,card,****6490,AXIS
P06684,upi,upi_998495,KOTAK
P06685,card,****8937,SBI
P06686,upi,upi_147774,ICICI
P06687,wallet,upi_885792,SBI
P06688,card,****8121,HDFC
P06689,upi,upi_971826,KOTAK
P06690,wallet,upi_275970,SBI
P06691,upi,upi_230413,SBI
P06692,card,****3130,SBI
P06693,card,****4943,KOTAK
P06694,upi,upi_840006,AXIS
P06695,upi,upi_880736,ICICI
P06696,upi,upi_971284,SBI
P06697,wallet,upi_927940,HDFC
P06698,wallet,upi_531250,ICICI
P06699,wallet,upi_778245,SBI
P06700,wallet,upi_356370,AXIS
P06701,wallet,upi_154285,AXIS
P06702,card,****6293,KOTAK
P06703,upi,upi_331457,HDFC
P06704,wallet,upi_980697,HDFC
P06705,card,****2301,ICICI
P06706,upi,upi_675952,KOTAK
P06707,upi,upi_730280,SBI
P06708,card,****4414,HDFC
P06709,upi,upi_773920,KOTAK
P06710,upi,upi_254591,AXIS
P06711,upi,upi_467293,KOTAK
P06712,upi,upi_895855,AXIS
P06713,card,****4542,AXIS
P06714,upi,upi_535110,ICICI
P06715,card,****4183,AXIS
P06716,card,****5157,SBI
P06717,wallet,upi_394921,ICICI
P06718,wallet,upi_724042,SBI
P06719,upi,upi_633379,KOTAK
P06720,upi,upi_883504,ICICI
P06721,card,****2719,KOTAK
P06722,card,****3466,ICICI
P06723,card,****7074,AXIS
P06724,wallet,upi_542162,HDFC
P06725,upi,upi_848750,HDFC
P06726,upi,upi_330519,HDFC
P06727,upi,upi_416096,SBI
P06728,upi,upi_583376,AXIS
P06729,upi,upi_281465,AXIS
P06730,card,****7359,ICICI
P06731,upi,upi_566088,KOTAK
P06732,upi,upi_830459,HDFC
P06733,wallet,upi_744091,KOTAK
P06734,wallet,upi_612108,AXIS
P06735,upi,upi_921618,AXIS
P06736,upi,upi_743066,SBI
P06737,wallet,upi_400788,ICICI
P06738,upi,upi_980081,KOTAK
P06739,wallet,upi_450520,ICICI
P06740,wallet,upi_471344,ICICI
P06741,upi,upi_886331,AXIS
P06742,upi,upi_965942,HDFC
P06743,card,****8802,AXIS
P06744,upi,upi_540288,KOTAK
P06745,upi,upi_395061,HDFC
P06746,upi,upi_257598,HDFC
P06747,upi,upi_541713,AXIS
P06748,upi,upi_184428,SBI
P06749,wallet,upi_566775,SBI
P06750,card,****5883,HDFC
P06751,card,****6195,AXIS
P06752,card,****4407,HDFC
P06753,wallet,upi_716940,HDFC
P06754,card,****1762,KOTAK
P06755,upi,upi_874346,HDFC
P06756,upi,upi_490700,AXIS
P06757,upi,upi_861237,KOTAK
P06758,card,****4967,SBI
P06759,wallet,upi_376186,SBI
P06760,card,****9607,SBI
P06761,wallet,upi_789150,AXIS
P06762,upi,upi_357951,SBI
P06763,card,****4281,ICICI
P06764,upi,upi_550717,HDFC
P06765,wallet,upi_816741,HDFC
